name,paper_label,pos_label,neg_label,u-g_pos_mean,u-g_neg_mean,u-g_mean_diff,u-g_mannwhitneyu_stat,u-g_mannwhitneyu_pval,u-g_wasserstein_distance,u-g_mean_wasserstein_distance,u-g_wasserstein_distance_confidence_interval_lower,u-g_wasserstein_distance_confidence_interval_lower,u-g_laplace_smoothed_kld,u-g_label,u-g_score,u-r_pos_mean,u-r_neg_mean,u-r_mean_diff,u-r_mannwhitneyu_stat,u-r_mannwhitneyu_pval,u-r_wasserstein_distance,u-r_mean_wasserstein_distance,u-r_wasserstein_distance_confidence_interval_lower,u-r_wasserstein_distance_confidence_interval_lower,u-r_laplace_smoothed_kld,u-r_label,u-r_score,u-i_pos_mean,u-i_neg_mean,u-i_mean_diff,u-i_mannwhitneyu_stat,u-i_mannwhitneyu_pval,u-i_wasserstein_distance,u-i_mean_wasserstein_distance,u-i_wasserstein_distance_confidence_interval_lower,u-i_wasserstein_distance_confidence_interval_lower,u-i_laplace_smoothed_kld,u-i_label,u-i_score,u-z_pos_mean,u-z_neg_mean,u-z_mean_diff,u-z_mannwhitneyu_stat,u-z_mannwhitneyu_pval,u-z_wasserstein_distance,u-z_mean_wasserstein_distance,u-z_wasserstein_distance_confidence_interval_lower,u-z_wasserstein_distance_confidence_interval_lower,u-z_laplace_smoothed_kld,u-z_label,u-z_score,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
UGC12308,ne,NE,SW,-0.020895146391045668,-0.0363781088121152,0.015482962421069533,1159199.0,6.409671784044309e-06,0.015952294224364776,0.01647046081832079,0.009938507999666807,0.02381364185231344,0.1035751387706317,SW,-1,-0.003962519822118855,-0.009144723983969903,0.0051822041618510475,1095999.0,0.08531054494980597,0.017479770507085525,0.01817957229061851,0.012375402296124691,0.025062147412611643,0.09227228426867393,SW,-1,0.002531813720837901,0.0051868789890596265,-0.0026550652682217255,1081924.0,0.27179599748360594,0.02213872918070882,0.023335559755776416,0.018095567500194303,0.029964540635115822,0.12754108279539994,NE,1,-0.05973706892520623,-0.05519901567304305,-0.0045380532521631795,1078787.0,0.3368714180083301,0.021596591467048613,0.0224348740124585,0.017522456167068687,0.027868048960171813,0.11099607169486934,NE,1,0.01693262656892681,0.02723338482814529,-0.01030075825921848,994226.0,0.005521802681506119,0.010894684134662299,0.011058682117169141,0.00871547947471048,0.01366484474000636,0.1705719826836334,NE,1,0.02342696011188357,0.041564987801174826,-0.018138027689291257,973556.0,0.00022605931924707062,0.018538283762081567,0.01886041112687131,0.015411588675828028,0.02251880937351601,0.1886093340023764,NE,1,-0.03884192253416056,-0.01882090686092785,-0.020021015673232705,935142.0,7.251654826279177e-08,0.020124274490473458,0.020579863533999796,0.015504277959582077,0.025731436999687843,0.12320931975778968,NE,1,0.006494333542956756,0.014331602973029527,-0.007837269430072772,920189.0,1.4909479943274194e-09,0.007839482243855247,0.007882498520531266,0.006073352999752978,0.009784436674726647,0.07035617063526312,NE,1,-0.05577454910308738,-0.04605429168907314,-0.009720257414014236,954833.0,6.331348784017763e-06,0.009947060239638318,0.010400428804795414,0.007470915729072972,0.01369138989127749,0.0800491221636672,NE,1,-0.062268882646044126,-0.06038589466210267,-0.0018829879839414587,1035259.0,0.3358722936770119,0.002167159578562241,0.0031229005490367888,0.0017954189350616436,0.0055780345235359645,0.06086527392829423,NE,1,6,1,NE
UGC12391,nw,NW,SE,0.09272295136717242,0.09485037513900896,-0.0021274237718365424,2311539.0,0.18549096605914972,0.002322793191355742,0.002824488507828264,0.001495897988962702,0.004792176233035175,0.06448680681072762,NW,1,0.07972733551577306,0.08112338425347958,-0.0013960487377065178,2343256.0,0.5765197648062168,0.0021305199751585806,0.0028148692233848534,0.0015818930189687925,0.0046727130833858505,0.07182774467719201,NW,1,0.09029759342405012,0.0921384720857545,-0.001840878661704376,2337075.0,0.47915161233606784,0.002982320685701118,0.0035223607130952773,0.0021318602349325805,0.005538594819849143,0.07797983884343593,NW,1,0.027552266245214275,0.028272681209607655,-0.0007204149643933802,2357779.0,0.8352834091741674,0.0015598183304414866,0.0026249052401773145,0.0016429145017678197,0.004282580719009493,0.08505289044460702,NW,1,-0.012995615851399356,-0.013726990885529387,0.0007313750341300315,2464161.0,0.018284113650132848,0.0012080842537693245,0.001341708460496423,0.0007684480583379818,0.001963245404760132,0.03649304370116314,SE,-1,-0.0024253579431222946,-0.002711903053254463,0.00028654511013216817,2442530.0,0.06610647230217354,0.001725437390186364,0.0018247361709160556,0.0012270619454971114,0.0025016788443605574,0.037477073532258875,SE,-1,-0.06517068512195814,-0.06657769392940131,0.0014070088074431691,2458675.0,0.025920765530422638,0.0017625586550864645,0.0019919182978041486,0.000984498378704928,0.0033129067582342315,0.03632807913023233,SE,-1,0.010570257908277063,0.011015087832274926,-0.00044482992399786335,2338756.0,0.5047127054509163,0.000577111594607864,0.0007751556087493079,0.00047084499051789307,0.0012298072048887233,0.028838581171558728,NW,1,-0.05217506927055879,-0.05285070304387191,0.0006756337733131237,2416746.0,0.22423401448775537,0.001139980784288812,0.0014644185639614861,0.0008525719830057273,0.002529281145720964,0.03281015643867351,SE,-1,-0.06274532717883584,-0.06386579087614684,0.0011204636973110027,2434606.0,0.09967371404758234,0.0014780842248838446,0.0016754248455822646,0.0008787070589856351,0.002774365971798945,0.053425177919372034,SE,-1,0,0,-
UGC12494,se,NW,SE,0.09265274916903324,0.0902297211348422,0.0024230280341910326,407244.0,0.9994595115334935,0.01275999760506206,0.013463712631624153,0.00965326665006243,0.017249527646868948,0.22380528626377477,SE,1,0.08982231062865526,0.07997282308844088,0.009849487540214377,422777.0,0.160862473300727,0.015636128967192367,0.01665940752799686,0.0121694374261105,0.02194337419623966,0.2831116281398988,SE,1,0.11650746030979167,0.10542419723954467,0.011083263070246999,424503.0,0.11921677329779502,0.01912942380762458,0.020156099599506504,0.015334217887471455,0.0254833223393047,0.24067877304597696,SE,1,0.05536312651031441,0.03945204193160561,0.015911084578708795,432304.0,0.023656792966413143,0.017920069240479276,0.01912513701855012,0.013418715023096418,0.02618597204951636,0.17489550538651863,SE,1,-0.002830438540377998,-0.010256898046401319,0.00742645950602332,450755.0,8.52442613026718e-05,0.007426459506023325,0.007472551409457514,0.004543803339337882,0.010592096993877878,0.122531869278661,SE,1,0.023854711140758426,0.01519447610470248,0.008660235036055947,440089.0,0.003018958161934494,0.008660235036055949,0.008760313395376897,0.005506916682162864,0.012874995358754646,0.14853075948032787,SE,1,-0.03728962265871884,-0.05077767920323659,0.013488056544517756,454583.0,1.9122080822796177e-05,0.013557893512859229,0.013800210647608882,0.008365514056561494,0.019177115260085743,0.17562298792984474,SE,1,0.026685149681136423,0.025451374151103802,0.0012337755300326214,408572.0,0.9051346748282925,0.0020857931987606918,0.0028561175443783905,0.0017228388777138699,0.004285425632306894,0.075990459374397,SE,1,-0.03445918411834085,-0.04052078115683527,0.006061597038494425,434558.0,0.0136539953855825,0.00639954081146833,0.007038747139764603,0.003186195941633323,0.011434702712142183,0.08572827230965244,SE,1,-0.061144333799477264,-0.06597215530793908,0.004827821508461817,426395.0,0.08381707431366354,0.005018587712631995,0.005810360321478786,0.0030299130026604708,0.009870702351261093,0.08292525188806062,SE,1,10,1,SE
UGC12816,ne,NE,SW,0.1236831210647785,0.12014826397992423,0.003534857084854265,810851.0,0.0936839690055399,0.005185340206960185,0.005843110542735396,0.0031439468885060416,0.009064774947090572,0.09241689932188454,SW,-1,0.13857716718221563,0.13522260481848952,0.00335456236372611,808317.0,0.12459440664318241,0.005005958891874369,0.005736939161277515,0.002997181258958291,0.00957233250544785,0.07248480616759871,SW,-1,0.1519069615335537,0.14923089101825301,0.0026760705153006936,802930.0,0.21605994319854627,0.004344920480242193,0.005246890381490465,0.0029529564242502114,0.008769241566165705,0.06705888880716016,SW,-1,0.13846629022260734,0.13397081358255755,0.004495476640049789,812918.0,0.07331127703337847,0.005286335162706671,0.006302373777833159,0.0032622054966925536,0.010116743723609024,0.07429519104348949,SW,-1,0.01489404611743713,0.015074340838565297,-0.00018029472112816684,769656.5,0.5433060520003308,0.0007400821705203285,0.0009870486922822271,0.000619858488706326,0.0014663050287118853,0.0295284313122804,NE,1,0.02822384046877521,0.029082627038328795,-0.0008587865695535851,750758.0,0.09778143735751602,0.0012498045131229063,0.0015879665271709275,0.0009971227214796159,0.0023295486734455223,0.02954661296233985,NE,1,0.014783169157828869,0.013822549602633327,0.0009606195551955417,793370.0,0.4795726854845763,0.0014445215987741518,0.0019994979011272946,0.0011447541831821372,0.0031579759802171253,0.03084849517784992,SW,-1,0.013329794351338083,0.014008286199763501,-0.0006784918484254183,751501.0,0.10641732743094905,0.000736527917480958,0.0008854692698836337,0.00044403992360150893,0.0016260176635023906,0.01299054734183908,NE,1,-0.00011087695960826237,-0.0012517912359319707,0.0011409142763237083,802637.0,0.2221515910282187,0.0017986965725835331,0.0020803281482690015,0.0012749414382870242,0.0030178035119541352,0.04075319090413188,SW,-1,-0.013440671310946345,-0.015260077435695468,0.0018194061247491233,828215.0,0.008313225474357788,0.0022566281939270937,0.0023869519992088,0.0013609985077797022,0.0035287274492181125,0.03866048413355526,SW,-1,-4,-1,SW
UGC12864,ne,N,S,0.02346412760804072,0.0246089162140182,-0.0011447886059774807,1154508.0,0.4380862580275908,0.0014270534673588155,0.00205603721438115,0.0012070468168787316,0.0035974958215840742,0.10032671489280062,N,1,0.008551577906587256,0.012269700522960522,-0.0037181226163732657,1135532.0,0.12102879466473514,0.0039161989816045,0.004483664059954803,0.0025887840156617165,0.007310558787270293,0.1130654083664875,N,1,-0.0007450612368364882,0.004669380445817796,-0.005414441682654284,1125075.0,0.047977537273793905,0.005708157972142244,0.006316459206204458,0.004044130774867932,0.009788070037244507,0.12247760165381862,N,1,-0.01643813967055941,-0.008913713282339001,-0.00752442638822041,1103795.0,0.004417344331503555,0.00773417672111483,0.007890074393164574,0.0047221413179143815,0.011452397050718217,0.12553775823031624,N,1,-0.014912549701453465,-0.01233921569105768,-0.002573334010395785,1117309.0,0.021747125060066916,0.0028114820820465407,0.0029489368970076007,0.002149087185685766,0.004052255623485017,0.19299683742250906,N,1,-0.02420918884487721,-0.019939535768200404,-0.0042696530766768055,1097607.0,0.0019388105931195125,0.004369749512641302,0.0046226815208745544,0.003190935035354166,0.006568559040047506,0.07699543872746263,N,1,-0.039902267278600134,-0.033522629496357204,-0.006379637782242931,1072127.0,3.4710296482450764e-05,0.006395125184377658,0.0064675083014315215,0.0045324112895391705,0.008297581739646802,0.10566866039713543,N,1,-0.009296639143423744,-0.007600320077142724,-0.0016963190662810197,1113335.0,0.014007667210400383,0.001714796377452555,0.0017728417382270806,0.0010240382863132657,0.0026929712483201884,0.12133198346465503,N,1,-0.024989717577146672,-0.02118341380529952,-0.0038063037718471526,1046639.0,2.2052684068720747e-07,0.0038063037718471457,0.0038164585064306847,0.0027546771426807913,0.0048853514995472564,0.20017399356170457,N,1,-0.015693078433722925,-0.013583093728156798,-0.002109984705566127,1107284.0,0.006846720572605531,0.002121989492113019,0.0021360529826587645,0.0011522502388558345,0.0031288185152536863,0.04315540951299289,N,1,10,1,N
UGC1529,ne,E,W,0.17530237041676594,0.1723488722825204,0.00295349813424553,955024.0,0.28488959897817845,0.003684270868391007,0.004945855678096715,0.002659497327594327,0.008546349391763092,0.07569433351113983,W,-1,0.19302432216991666,0.1906302572563955,0.002394064913521149,955546.0,0.2736387643437136,0.004078450962603514,0.005234996334792628,0.0030025547161714496,0.008933252222690235,0.0617378841629074,W,-1,0.19845868904215277,0.19358510589214808,0.00487358315000469,973453.0,0.04960348605242707,0.0061717436311978175,0.006663355556257265,0.0032995440965248074,0.011266078222433697,0.07425973018971307,W,-1,0.18764994404069021,0.18232494299868543,0.005325001042004784,975363.0,0.03978066277330211,0.006442840084737501,0.006906768515752338,0.0033428853611002186,0.011555041785782648,0.0646487044436622,W,-1,0.01772195175315071,0.0182813849738751,-0.0005594332207243882,948585.0,0.44901879995712857,0.0018504122601173964,0.0019199012188204055,0.0013325781758096239,0.002541805825973876,0.034757051418618984,E,1,0.02315631862538683,0.02123623360962769,0.0019200850157591424,1024360.0,9.301602757192934e-06,0.0023677506128899897,0.002476460271845881,0.001681491821894603,0.003308771997443207,0.05079489220769491,W,-1,0.01234757362392428,0.009976070716164983,0.002371502907759296,1030969.0,2.0002709594563152e-06,0.002899202394101865,0.003003619239430501,0.0020944920866647135,0.004079563988902791,0.03789073760292217,W,-1,0.005434366872236118,0.00295484863575259,0.002479518236483528,1096690.0,1.998462990815202e-15,0.002479518236483528,0.0024622542672333115,0.0018687444922113072,0.003059272521576305,0.07872797637495127,W,-1,-0.005374378129226431,-0.008305314257710115,0.002930936128483684,1060546.0,6.087813075059581e-10,0.002931865711618737,0.002963612901459836,0.002088778858313675,0.0038378283229384014,0.06079794440485395,W,-1,-0.010808745001462547,-0.011260162893462704,0.00045141789200015686,957415.0,0.23586560138668722,0.0005390062853502647,0.0007321318853518372,0.0003901821908182205,0.0012848053441109944,0.003373599957917856,W,-1,-8,-1,W
UGC1635,sw,NE,SW,0.19342810394259652,0.19996558339341144,-0.006537479450814926,1254127.0,0.05173370335057653,0.006537543890990706,0.007431085172964853,0.0036906385039532493,0.012824424582699293,0.062303445341139116,NE,-1,0.20595602263480398,0.21634561559763463,-0.010389592962830652,1223508.0,0.0019372129653829242,0.010389666567817611,0.010577082063534273,0.0054675140212418856,0.015932199558264536,0.07478956230957892,NE,-1,0.2034381985326052,0.21676137254959538,-0.01332317401699018,1210358.0,0.00032382645539864445,0.013336941195615779,0.013396307526009352,0.007687514640321694,0.01921017802989846,0.08882764809313731,NE,-1,0.14689071068806953,0.1644931301687662,-0.017602419480696685,1187885.0,8.883862109590179e-06,0.01767509415396233,0.017656408599653173,0.011324773587842831,0.02464180674176931,0.08189728016233028,NE,-1,0.012527918692207412,0.016380032204223176,-0.003852113512015764,1155424.0,1.4575211363612198e-08,0.0038834003774596533,0.0038906384727733384,0.0026446023240344484,0.005123603637852388,0.06669104742497253,NE,-1,0.010010094590008655,0.016795789156183925,-0.00678569456617527,1130442.0,3.8869836810864513e-11,0.0067856960376686285,0.006789002194998821,0.00475754527442278,0.008940275387026879,0.065262239151771,NE,-1,-0.046537393254527,-0.03547245322464522,-0.01106494002988178,1148926.0,3.390726333827891e-09,0.01109027225230616,0.011113030123357926,0.007857250169946794,0.014548335977542706,0.0595030706904885,NE,-1,-0.002517824102198758,0.0004157569519607483,-0.002933581054159506,1249872.0,0.035225339112121674,0.0030890123882737304,0.0031639201280011476,0.0018998554277923653,0.0046570875414138945,0.053350078200984606,NE,-1,-0.05906531194673441,-0.051852485428868396,-0.0072128265178660125,1202109.0,9.366398958412301e-05,0.0074397332542005725,0.007564849354995447,0.005075714799986426,0.010433095103427836,0.07220874575613496,NE,-1,-0.056547487844535664,-0.05226824238082915,-0.004279245463706512,1216045.0,0.0007220901511539238,0.004345760847152815,0.004580152271094735,0.0026268260784112233,0.006608326578581288,0.0783111333463472,NE,-1,-10,-1,NE
UGC1862,se,W,E,0.1758219372868286,0.17712547340048276,-0.0013035361136541634,1582766.0,0.6109184506464281,0.0039560476205393845,0.006223418859771918,0.003729276498877798,0.010327830536625459,0.08145220815481292,W,-1,0.15697223258822235,0.15724223686630928,-0.0002700042780869327,1582238.0,0.5989807149723828,0.006025410062832505,0.007864320436219012,0.005021043996108391,0.011708177827084653,0.07676506014499936,W,-1,0.1597142142713102,0.16091096241368807,-0.0011967481423778847,1575680.0,0.46032836690239065,0.006571528591454296,0.008434983306912893,0.005315901159487995,0.012754293300890148,0.07957463226318588,W,-1,0.06843484229112924,0.06835117217215568,8.367011897356114e-05,1587636.0,0.7255850265968047,0.0044536286506844085,0.007183605763071382,0.004484204646979143,0.01173031532894209,0.0787745631944861,E,1,-0.018849704698606223,-0.01988323653417348,0.001033531835567255,1596081.0,0.938275358896035,0.002371765312357765,0.002795174824163623,0.0018407713343138905,0.0040255912589781265,0.04221624170214537,E,1,-0.016107723015518376,-0.01621451098679467,0.00010678797127629605,1609488.0,0.7212150817143901,0.0020190423185504503,0.0026158288286985353,0.0015866965415628187,0.00396030890950429,0.03929388819252685,E,1,-0.10738709499569933,-0.10877430122832707,0.0013872062326277385,1618422.0,0.5181221867088386,0.0018259944669608984,0.003705358623091652,0.002057912685951617,0.007082879139765235,0.04799345603980294,E,1,0.0027419816830878503,0.0036687255473788045,-0.0009267438642909542,1590267.0,0.7904117293057475,0.0012414945676281043,0.0021240888570915875,0.0012409521294331578,0.003531654628999707,0.021799800865118603,W,-1,-0.08853739029709312,-0.0888910646941536,0.00035367439706048,1612845.0,0.6415149029211398,0.00229311567693906,0.003817049785618755,0.002134926919981642,0.006690509391014799,0.04911726171957853,E,1,-0.09127937198018096,-0.09255979024153238,0.0012804182613514181,1609832.0,0.7128890068624089,0.0026290398736965094,0.004050778081072526,0.0021777228901932386,0.006927648976687895,0.03491955327585662,E,1,2,1,E
UGC3091,se,NW,SE,0.13084559272084031,0.13132963023207495,-0.0004840375112346307,1045946.0,0.5157895425177197,0.0024527107705662743,0.004018045689080512,0.0022926858974028834,0.0065539156176323814,0.06956595505314589,NW,-1,0.1472206601669948,0.14694580592716994,0.0002748542398248732,1048735.0,0.5982154080414847,0.0033615183733264943,0.004579370121200039,0.002828754761853411,0.007352729453575282,0.062454827408668756,SE,1,0.15034877465904264,0.15084265044306008,-0.000493875784017439,1041530.0,0.3984379772707075,0.004095432884282239,0.005217920901679271,0.0030498880976076873,0.008115687563646105,0.059048316248649396,NW,-1,0.13628799183948953,0.13654737484558307,-0.00025938300609354425,1040676.0,0.377754812228546,0.00434889362903672,0.005353926459710497,0.003130359501186952,0.008356701178578582,0.06484051589793922,NW,-1,0.016375067446154478,0.015616175695094974,0.0007588917510595039,1084234.0,0.29971698106595435,0.0007822231614036273,0.0009443594307601058,0.0005540499136565603,0.0014871003358027136,0.023409166634729695,SE,1,0.01950318193820231,0.019513020210985114,-9.838272782804885e-06,1020816.0,0.07890861809245256,0.0016941680103296755,0.001732473635217862,0.0012029482865201725,0.002329120290424506,0.0703896115672952,NW,-1,0.005442399118649204,0.005217744613508124,0.00022465450514107949,1060566.0,0.9954475743728172,0.0013822776483524792,0.0015721655649501504,0.0009260441851307498,0.00229829028681186,0.0515645562986383,SE,1,0.0031281144920478317,0.0038968445158901414,-0.0007687300238423097,992754.0,0.002758519960207025,0.0007758113423473191,0.0008281619105100565,0.00040696004600871647,0.0013235269377157683,0.006492836059084989,NW,-1,-0.010932668327505274,-0.01039843108158685,-0.0005342372459184244,1036859.0,0.2936196572838232,0.0006038503018258603,0.0009028319363792392,0.0004741554565099673,0.0016167517402973963,0.025515319934239847,NW,-1,-0.014060782819553107,-0.014295275597476993,0.0002344927779238861,1072902.0,0.5907406422197823,0.0005171912071866225,0.0008204193478595155,0.0005039118154201763,0.0014131573993656568,0.01604518099082165,SE,1,-2,-1,NW
UGC312,nw,E,W,-0.035526304297410924,-0.023478728787832533,-0.012047575509578391,18544.0,0.057360979456283684,0.012294429426114972,0.01328183680059639,0.008817752350111657,0.019389029026013267,0.8227518823764924,E,-1,-0.05830620890956098,-0.03800225596436997,-0.02030395294519101,18547.0,0.05769199180532739,0.02089096290964975,0.022022286037392688,0.01396472509036978,0.03277099949581317,1.131541197562391,E,-1,-0.08099050183694965,-0.05242984106273743,-0.028560660774212224,18620.0,0.0662487998905496,0.029066136486935054,0.03074558295150178,0.020057177608677524,0.04395035572535963,1.0771121398663097,E,-1,-0.10265961062541049,-0.0696606469012172,-0.03299896372419328,18977.0,0.12429793102706099,0.03604678369874458,0.03784906682472243,0.025983634723485752,0.05117791454943226,1.000506792653576,E,-1,-0.022779904612150056,-0.014523527176537439,-0.008256377435612618,19597.0,0.30944012761760364,0.010266734530872108,0.010424048243453964,0.006804879192888748,0.014206882737833873,0.6352259766497271,E,-1,-0.04546419753953873,-0.028951112274904905,-0.016513085264633826,18719.0,0.07949717093136094,0.01682352610862186,0.017429171243809462,0.010993545047677517,0.02567318284350667,1.1000042371082943,E,-1,-0.06713330632799953,-0.04618191811338467,-0.020951388214614862,18963.0,0.1214451380766339,0.022194157150697634,0.02303581256796933,0.014273324332033979,0.032747561020531196,1.0819460825111948,E,-1,-0.02268429292738867,-0.014427585098367461,-0.00825670782902121,18234.0,0.03070755385839682,0.008453734505767509,0.00886647114497065,0.0057304740218938974,0.012870590729232204,0.6907267987925465,E,-1,-0.0443534017158495,-0.03165839093684725,-0.012695010779002251,19022.0,0.13382257639749315,0.013987223068664956,0.014802046339281378,0.009834031485594131,0.02039690837398891,1.039522696419426,E,-1,-0.021669108788460827,-0.017230805838479774,-0.004438302949981054,19356.0,0.22293780172680377,0.005433347219596485,0.006029008425720731,0.004023670145138934,0.008453430540594432,0.5266996470343722,E,-1,-10,-1,E
UGC3140,sw,NE,SW,0.03908887184654756,0.03192360889647467,0.007165262950072887,1078261.0,6.2995324363242e-08,0.007165262950072892,0.007192721626663917,0.005251216382963103,0.009313090388238786,0.16583427651064184,SW,1,0.051258939331886404,0.04231179193352272,0.008947147398363685,1113616.0,1.40458817009503e-12,0.008947147398363685,0.008932591162366466,0.006571948995332426,0.01119043997588088,0.09255783804253988,SW,1,0.05390093438350422,0.044751375621390005,0.009149558762114214,1109471.0,5.68227758477283e-12,0.009152589764667754,0.009122314349847014,0.006740435605556243,0.011483193840222549,0.11377037925983792,SW,1,0.05351993181003709,0.043679496188726366,0.009840435621310727,1120712.0,1.1757711844024862e-13,0.00984043562131073,0.009795178606841053,0.007326085221064741,0.012412775304638237,0.09890061211734484,SW,1,0.01217006748533884,0.010388183037048051,0.0017818844482907891,1118510.5,2.568503708441286e-13,0.0018552042555768527,0.0018453565595054166,0.0013507624154954258,0.0023359505649695597,0.11542610012480653,SW,1,0.014812062536956659,0.012827766724915342,0.0019842958120413166,1116395.0,5.387812217255953e-13,0.0020763654723882684,0.002095967074397638,0.0014617930088635306,0.0027304891960902864,0.11884108214016705,SW,1,0.014431059963489536,0.011755887292251695,0.0026751726712378413,1135972.0,3.8941097998226993e-16,0.00273811309425953,0.0027463460701528863,0.00206506710609504,0.003468710393136571,0.0999393795026003,SW,1,0.0026419950516178192,0.0024395836878672926,0.00020241136375052666,1051000.0,3.793737625460632e-05,0.0004333472538563226,0.00046178246113391934,0.00030303111823422714,0.0006497668553238009,0.06882800940697352,SW,1,0.0022609924781506942,0.0013677042552036449,0.0008932882229470494,1133863.0,8.839712165647115e-16,0.0009276188982782006,0.000957967666335419,0.0007128019483604205,0.0011942741854701505,0.07151527784914954,SW,1,-0.00038100257346712537,-0.0010718794326636477,0.0006908768591965223,1126583.5,1.3885236841987827e-14,0.0006908768591965225,0.000692426628620613,0.0005075848780414035,0.0008855742287511065,0.10699532965735617,SW,1,10,1,SW
UGC3253,nw,N,S,0.06654368872202082,0.06642550337003705,0.00011818535198376834,529215.0,0.28538791408089315,0.003387415976480502,0.003908712237223888,0.002527147466407519,0.005540271333195778,0.17354073574729095,S,-1,0.07067780207738956,0.07239539005035167,-0.0017175879729621063,515202.0,0.9943503758152874,0.003656088565661046,0.0040364912011617805,0.0026289415035532695,0.005679725800252169,0.16280125066624124,N,1,0.061322108847981366,0.06488463513815525,-0.0035625262901738813,507503.0,0.5646871661938475,0.004141116635861163,0.004933987087434652,0.0031629761112770935,0.007270086566559866,0.23546203175993,N,1,0.06946675817311154,0.07353464710833021,-0.004067888935218672,498405.0,0.2059105147126401,0.004410408895002079,0.005016388749924469,0.0031760282661573366,0.007446908590874634,0.1559170121897044,N,1,0.004134113355368738,0.0059698866803146195,-0.0018357733249458816,453818.0,3.4590262719895487e-06,0.0018631005283493251,0.0018817813190283356,0.0012872951702585609,0.0024702507234899197,0.16383264157780653,N,1,-0.005221579874039456,-0.0015408682318818084,-0.0036807116421576475,419315.0,4.033702825768716e-13,0.0036807625654166464,0.0036926484493998205,0.0026325498045285797,0.004825185030885366,0.1407713191843929,N,1,0.002923069451090712,0.0071091437382931584,-0.004186074287202446,437656.0,4.479157866711592e-09,0.0041860742872024456,0.004218306295580438,0.003050854604600458,0.0055268843545308735,0.10986143768044354,N,1,-0.009355693229408194,-0.0075107549121964275,-0.0018449383172117664,456909.0,1.0461475913085327e-05,0.0018479477364871282,0.0019091561602029316,0.001020148281481513,0.002945233548938854,0.06748705142013915,N,1,-0.0012110439042780253,0.0011392570579785391,-0.0023503009622565644,440753.0,1.7925872899470487e-08,0.002365448450921419,0.0023806823279448725,0.001636938831555466,0.0031457330287743353,0.059071248988964514,N,1,0.008144649325130168,0.008650011970174967,-0.0005053626450447993,516409.0,0.9215450605675255,0.0009921179901244896,0.0014031056696212991,0.0007803054450208881,0.002508241065516395,0.059179372735782304,N,1,8,1,N
